Gene_ID	Gene_Name	Sample_1	Sample_10	Sample_11	Sample_12	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9
ENSG00000175866.16	BAIAP2	9.169096	8.732409	10.66739	10.083718	9.722728	8.434891	11.863641	11.775611	10.561235	11.168757	13.162851	9.74675
ENSG00000175868.14	CALCB	0.019722	0	0	0.028621	0	0	0	0	0	0	0	0
ENSG00000175874.10	CREG2	0	0.022087	0.137157	0.07248	0.070013	0	0	0	0.054961	0.026886	0.060561	0.092161
ENSG00000175877.4	TMEM270	0.049396	0.045962	0.056817	0.22402	0	0	0	0	0	0	0	0.099887
ENSG00000175879.9	HOXD8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175886.10	RPL7AP66	0.851501	0.652632	0.951429	0.784738	0.949492	0.732678	0.897913	0.662667	0.81459	0.709506	1.077753	0.934755
ENSG00000175893.12	ZDHHC21	3.225621	4.993264	4.63678	4.953416	2.977507	3.325928	4.782834	3.870679	4.589198	2.844495	2.822638	2.93162
ENSG00000175894.18	TSPEAR	0.12099	0.137843	0.163391	0.075498	0.118523	0.107457	0.202459	0.191697	0.275131	0.141193	0.098398	0.199288
ENSG00000175895.5	PLEKHF2	2.762953	3.569819	3.461466	3.106752	2.293627	2.836053	3.545448	3.208662	3.733066	2.459685	2.212402	2.484859
ENSG00000175899.15	A2M	0.008032	0.004807	0	0	0	0	0	0	0	0.004007	0.079561	0
ENSG00000175906.5	ARL4D	2.111219	4.147527	6.580283	6.469939	2.195695	1.457635	3.747758	3.639654	2.942403	4.321905	4.386692	4.236929
ENSG00000175920.18	DOK7	0	0.034187	0.034894	0	0.061977	0.025995	0.102367	0	0.029566	0	0.012907	0
ENSG00000175928.6	LRRN1	0.005857	0.006791	0	0	0	0	0	0	0	0	0	0.006558
ENSG00000175931.13	UBE2O	9.655147	7.257578	7.71319	6.737214	10.524047	9.111398	7.709228	8.776453	8.496941	9.074777	10.042538	8.735375
ENSG00000175938.7	ORAI3	2.510057	3.915555	5.489343	4.56184	2.016064	2.038258	1.932551	1.564154	1.737378	4.659227	9.380613	6.063538
ENSG00000175946.9	KLHL38	0	0.049947	0.028626	0.020757	0	0	0.055122	0.01553	0	0	0	0
ENSG00000175967.4	LINC02880	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175970.11	UNC119B	11.067393	11.883417	11.208984	12.558413	11.41286	10.430266	12.408692	11.355446	11.679814	11.212228	11.247437	10.946337
ENSG00000175984.16	DENND2C	0.446322	1.765802	1.997683	1.436007	0.395843	0.347363	0.973337	1.320985	1.081933	0.53469	0.465444	0.45665
ENSG00000175985.10	PLEKHD1	0.042724	0.025141	0.013204	0.01654	0	0	0.026428	0.015215	0.033519	0.017256	0.007262	0.006398
ENSG00000176007.10	FAM220BP	0	0	0	0	0	0	0	0.065775	0	0	0	0
ENSG00000176009.4	ASCL3	0.129563	0	0.253529	0	0.056478	0.07283	0	0.083781	0	0	0	0
ENSG00000176014.13	TUBB6	95.831252	91.802937	89.155419	97.997854	103.235368	99.074009	104.193552	103.429224	103.963148	81.242081	56.674496	71.733072
ENSG00000176018.13	LYSMD3	9.254796	15.333703	14.266874	13.641655	8.205174	9.855565	13.092359	11.953557	13.763955	9.449425	10.331063	9.694951
ENSG00000176020.9	AMIGO3	0.501412	0.964571	0.729828	0.280109	0.333847	0.319621	0.608756	0.865985	0.727412	0.450912	0.176565	0.225832
ENSG00000176022.7	B3GALT6	7.776151	9.747672	9.886659	10.138408	7.930734	8.655121	10.546128	9.970401	9.672683	8.094847	4.466313	7.483381
ENSG00000176024.18	ZNF613	1.281569	1.508718	1.117119	1.399607	0.991997	1.146859	1.037919	1.522834	1.256963	1.040104	0.719981	1.086743
ENSG00000176029.14	C11orf16	0	0.030649	0	0.199058	0.01603	0	0.064637	0.01122	0.112504	0.031746	0.072174	0.055059
ENSG00000176040.14	TMPRSS7	0	0	0	0	0	0	0	0	0.00451	0	0	0
ENSG00000176043.5	RPL36P3	0	0	0	0	0	0	0	0	0	0	0.118932	0
ENSG00000176046.9	NUPR1	0.024418	0.706143	1.082405	0.695719	0.233301	0.096723	0.311879	0.395477	0.244931	0.377779	0.876472	0.56784
ENSG00000176049.16	JAKMIP2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176054.6	RPL23P2	0.395607	0.352401	0.324772	0.319348	0.340136	0.099879	0.569951	0.150997	0.283039	0.134905	0.294407	0
ENSG00000176055.10	MBLAC2	4.501239	5.055306	4.923856	4.200741	3.760119	5.353346	4.29081	3.728036	4.019715	4.524405	4.403732	4.952796
ENSG00000176058.13	TPRN	6.081438	3.719583	3.675587	3.808296	5.938309	5.345648	4.477349	4.677221	3.713154	5.4144	7.697557	5.996986
ENSG00000176076.7	KCNE5	0.092142	0.014569	0.117171	0.054401	0.137988	0.077393	0.147964	0.037342	0.111005	0.107173	0.049911	0.076436
ENSG00000176083.18	ZNF683	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176087.16	SLC35A4	31.175421	34.232485	30.450682	38.027614	33.03889	29.239533	35.963601	41.215026	34.319827	21.709124	16.297872	21.069153
ENSG00000176092.17	CRYBG2	0.007793	0	0	0.003319	0	0	0	0	0	0	0.013814	0.003185
ENSG00000176095.12	IP6K1	6.675733	8.313657	7.741209	8.053766	7.294367	7.687076	8.375121	9.912523	8.497951	5.976444	4.715783	5.714129
ENSG00000176101.12	SSNA1	17.50208	13.228142	13.310685	15.273915	19.349181	16.361364	16.682408	18.250997	14.564843	15.936543	14.480583	14.800081
ENSG00000176102.13	CSTF3	27.412175	25.314884	20.033494	23.98289	27.28095	29.171781	24.997813	24.796904	25.557899	25.182536	17.038688	21.242901
ENSG00000176105.14	YES1	47.198952	41.799464	39.033617	39.44026	45.331529	50.858102	38.017609	37.544351	36.903842	57.868379	59.260146	58.479129
ENSG00000176108.9	CHMP6	6.734944	7.867953	7.289994	8.02462	7.089118	6.629478	7.517778	8.718592	8.185507	5.2176	4.530592	5.343606
ENSG00000176115.9	AQP7P4	0	0.008123	0	0	0	0.005722	0	0	0	0	0	0.00811
ENSG00000176124.15	DLEU1	5.050729	4.935165	4.203934	4.130346	5.09887	4.275798	4.454223	4.241447	5.397203	4.873593	5.353563	4.662599
ENSG00000176125.7	UFSP1	1.014326	0.355751	0.185603	0.231615	1.150539	1.0045	0.210703	0.51934	0.340509	0.940137	0.585471	0.612152
ENSG00000176134.6	ENSG00000176134	0.01324	0.059512	0	0.068483	0.060191	0.022049	0.02502	0.067377	0.031874	0.037604	0	0.002781
ENSG00000176136.6	MC5R	0.029929	0	0	0.023064	0	0	0	0	0	0	0.022107	0
ENSG00000176142.13	TMEM39A	6.864451	6.563931	6.45616	7.019912	7.614924	7.171375	7.262049	6.498196	7.126031	6.967888	8.372269	8.024369
ENSG00000176148.16	TCP11L1	3.176652	6.222032	6.641795	6.506895	3.165169	3.808198	6.337649	5.916332	5.240241	3.468872	3.729401	3.716012
ENSG00000176153.13	GPX2	0.130327	0	0.08176	0.080873	0	0.190412	0.187656	0.034071	0.058094	0.041198	0.089759	0.153113
ENSG00000176155.21	CCDC57	8.685569	6.927587	6.028213	5.867402	8.319208	7.208856	6.71159	6.67443	6.407904	6.868991	6.077944	7.075122
ENSG00000176160.11	HSF5	0	0.011548	0.006721	0	0	0	0	0	0	0	0	0
ENSG00000176165.13	FOXG1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176170.14	SPHK1	2.667639	4.029784	3.91082	5.087084	3.32421	2.918009	5.600737	5.672125	4.645778	4.002318	3.47576	3.885999
ENSG00000176171.12	BNIP3	0.221756	0.352602	0.248831	0.261941	0.356136	0.249372	0.230787	0.331334	0.254272	0.395105	0.507124	0.148564
ENSG00000176177.10	ENTHD1	0	0	0.033636	0	0	0	0	0	0	0	0	0
ENSG00000176182.6	MYPOP	3.437671	3.72163	3.600137	3.919705	3.56503	3.551868	3.897171	4.043392	4.277086	4.009556	4.140841	3.579162
ENSG00000176183.8	ENSG00000176183	0.001678	0.001583	0	0	0.001631	0	0.010012	0.00402	0	0	0	0.064891
ENSG00000176194.18	CIDEA	0	0	0	0	0	0	0.021409	0	0	0	0	0
ENSG00000176198.4	OR11H4	0.030155	0.028732	0	0	0	0.040797	0	0.027089	0	0	0.161071	0
ENSG00000176200.1	OR4D11	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176204.14	LRRTM4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176208.9	ATAD5	4.257571	5.324899	4.727477	4.827935	3.526896	3.994124	4.443957	4.144822	4.804452	4.47622	3.420785	3.364108
ENSG00000176209.12	SMIM19	7.033549	8.91094	9.696276	9.059722	8.638792	7.486644	8.148666	6.302468	6.709562	11.183409	7.859996	8.774408
ENSG00000176219.3	OR11H6	0	0	0	0	0	0	0.031748	0	0	0	0	0
ENSG00000176222.10	ZNF404	2.63218	4.351162	4.781652	4.595409	2.659417	2.878683	3.595283	4.53424	3.663126	2.947238	3.736454	4.054213
ENSG00000176225.15	RTTN	11.886053	11.329012	13.965054	11.415545	10.405045	11.459271	9.605386	9.703483	10.506384	16.152825	16.34389	15.380229
ENSG00000176230.7	OR4K17	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176231.2	OR10H4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176232.10	ENSG00000176232	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176236.6	RPP38-DT	0.149703	0.067881	0.075489	0.059161	0.149803	0.304813	0.081305	0.032191	0.161467	0.099929	0	0.00557
ENSG00000176239.7	OR51B6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176243.9	CDV3P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176244.7	ACBD7	3.753328	7.067439	7.513656	6.122849	3.511884	4.248281	4.640137	4.256482	3.929514	5.102814	6.076975	6.100193
ENSG00000176246.1	OR4L1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176248.9	ANAPC2	12.47691	12.410839	11.339224	12.404801	13.946082	11.59924	12.422706	12.347742	12.772979	12.458201	10.86046	11.077758
ENSG00000176253.4	OR4K13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176256.11	HMGB4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176261.16	ZBTB8OS	32.841152	38.97147	34.990147	39.361394	36.424686	32.374878	38.915624	44.17382	37.970719	30.280131	23.270663	25.811397
ENSG00000176268.5	CYCSP34	0.222151	0.471828	0.915951	0.598949	0.147104	0	0	0.359372	0.242673	0.186825	0.189936	0.266248
ENSG00000176269.4	OR4F21	0.012986	0	0	0.011853	0	0.001331	0	0.011959	0.007719	0	0	0
ENSG00000176273.15	SLC35G1	5.728527	7.54976	5.952033	6.989235	5.478586	5.644861	7.271104	6.745131	7.152187	4.393914	3.735754	4.444818
ENSG00000176281.5	OR4K5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176289.4	IDSP1	0.159674	0.16096	0.580358	0.224944	0.094599	0.221895	0.099283	0.075595	0.079158	0.038167	0.080675	0.108664
ENSG00000176290.8	OR4K3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176293.20	ZNF135	0	0	0	0	0	0	0	0	0	0.01381	0	0
ENSG00000176294.6	OR4N2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176299.5	OR4M1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176302.13	FOXR1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176312.4	OR4H12P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176318.8	FOXN3P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176320.2	ENSG00000176320	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176340.4	COX8A	165.449754	183.747604	192.980047	200.735524	167.664562	180.850024	197.122297	193.006159	192.509492	173.158755	143.397465	161.002921
ENSG00000176343.5	RPL37AP8	0	0	0.127685	0	0.027579	0.016545	0	0	0.140246	0	0.082148	0.123427
ENSG00000176349.11	ENSG00000176349	0.162361	0.103104	0.138466	0.047614	0.177478	0.186952	0.152046	0.128852	0.085427	0.11833	0.059301	0.082818
ENSG00000176358.16	TAC4	0.15123	0.195103	0.137346	0.148808	0.277098	0.314493	0.473618	0.107358	0.22699	0.155355	0.106976	0.135348
ENSG00000176371.14	ZSCAN2	1.134982	1.437825	1.515443	1.334909	0.992033	1.368688	1.507203	0.942908	0.907459	1.836413	1.268413	1.010877
ENSG00000176378.8	PFN1P10	0	0	0	0	0.021551	0	0	0	0	0	0	0
ENSG00000176381.6	PRR18	0.01424	0.027566	0.030661	0.065766	0.014407	0.033834	0.109119	0.031752	0.047114	0	0	0
ENSG00000176383.9	B3GNT4	0.265261	0.588466	0.643253	0.409266	0.343381	0.295124	0.260965	0.272295	0.200563	0.591952	0.457617	0.449262
ENSG00000176386.9	CDC26	23.679482	24.814704	22.019388	24.583478	22.336513	22.877466	23.281273	24.692071	19.285192	17.836054	16.562439	18.324496
ENSG00000176387.7	HSD11B2	0.301936	0.636033	0.898476	0.397906	0.097609	0.173812	0.216948	0.414139	0.39302	0.634153	0.500734	0.361371
ENSG00000176390.12	CRLF3	7.769433	10.053193	9.523524	9.592375	8.863924	8.939527	9.083071	8.937457	9.537117	9.218755	10.805302	10.618177
ENSG00000176393.11	RNPEP	29.91431	27.975309	32.420955	29.834422	28.496134	27.949388	24.146375	25.954725	25.063503	37.352087	38.843074	35.894564
ENSG00000176396.11	EID2	11.689508	14.618819	13.264055	14.162781	11.68116	13.283707	17.043758	16.201661	17.38634	7.740751	4.570655	7.704665
ENSG00000176399.4	DMRTA1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176401.6	EID2B	4.144549	4.168348	4.81522	4.476133	3.836401	3.592087	3.556316	3.747693	3.92691	4.607056	4.443606	5.488479
ENSG00000176402.6	GJC3	0	0.084521	0.07015	0.068694	0	0.094709	0	0	0.039611	0	0.067134	0.026903
ENSG00000176406.25	RIMS2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176407.18	KCMF1	16.325599	14.297359	13.556511	14.909041	19.218262	18.032298	18.380529	19.835806	17.351462	18.428492	17.610162	18.095016
ENSG00000176410.8	DNAJC30	4.001842	3.521519	3.13281	3.432566	3.340179	3.951112	3.345654	3.998115	3.72838	2.891543	1.568395	2.098498
ENSG00000176422.14	SPRYD4	1.128037	1.014823	0.883445	0.759894	1.202287	1.151354	0.974684	0.980729	0.962697	1.030576	0.682574	0.990983
ENSG00000176428.6	VPS37D	1.151359	1.383207	2.145688	1.937363	1.113102	0.988937	0.93026	1.157741	0.99089	1.577256	3.650934	2.174711
ENSG00000176435.7	CLEC14A	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176438.13	SYNE3	0.194275	0.502959	0.654546	0.613437	0.248038	0.136218	0.459066	0.280948	0.334138	0.406857	0.512776	0.551155
ENSG00000176444.19	CLK2	15.474099	16.730533	16.008563	13.030473	14.368294	13.517115	12.251295	14.493692	14.549818	19.644825	20.780166	19.4907
ENSG00000176454.15	LPCAT4	9.61203	12.127291	15.253282	12.45121	11.858721	8.790505	11.967112	11.054534	12.225257	17.7998	22.716469	17.988225
ENSG00000176463.14	SLCO3A1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176472.11	ZNF575	0.301084	0.490787	0.416448	0.633895	0.43803	0.200711	0.442489	0.5062	0.135621	0.26001	0.483454	0.27113
ENSG00000176473.14	WDR25	2.945384	2.355456	3.46527	3.659452	3.174965	3.663844	2.956407	3.171926	3.011955	2.958689	2.656593	3.306313
ENSG00000176476.9	SGF29	3.754073	3.30814	3.321716	3.406912	3.085683	3.835211	3.1851	4.075025	4.523125	2.882455	3.649986	3.613986
ENSG00000176485.14	PLAAT3	2.130731	3.166232	3.548524	3.883392	2.320121	2.274767	2.031283	3.249922	1.865308	3.284165	3.997776	3.831096
ENSG00000176490.5	DIRAS1	13.291997	11.05128	11.788493	11.654589	13.806202	13.509845	8.063773	8.726184	7.571243	18.879525	16.883805	17.329929
ENSG00000176495.3	OR5AN1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176510.5	OR10AC1	0	0	0	0	0	0	0	0	0	0	0	0.001094
ENSG00000176515.1	ENSG00000176515	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176531.11	PHLDB3	2.333031	3.427886	3.887862	3.609198	2.137928	2.186184	3.491301	3.349121	3.548056	4.235838	6.366016	4.715246
ENSG00000176532.4	PRR15	0	0	0.027466	0	0	0	0.099237	0.034333	0.020123	0	0	0
ENSG00000176533.13	GNG7	1.524651	2.674074	4.292188	2.953185	1.37529	1.438886	1.581724	1.630243	1.206379	2.964971	4.175956	3.540853
ENSG00000176540.3	OR4C5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176542.10	USF3	1.200666	1.36717	1.590847	1.522264	1.325442	1.360229	1.103053	1.092802	1.290182	1.780476	1.299107	1.748495
ENSG00000176547.11	OR4C3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176555.1	OR4S1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176563.10	CNTD1	0.260958	0.550631	0.414916	0.383676	0.16854	0.33012	0.277951	0.539446	0.310325	0.364257	0.277928	0.147674
ENSG00000176566.5	DCAF4L2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176567.1	OR4X1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176571.13	CNBD1	0	0	0.025894	0	0	0	0	0	0	0	0	0
ENSG00000176584.18	DMBT1L1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176593.8	ENSG00000176593	0.974443	0.252892	0.353694	0.333586	0.828243	0.618715	0.233745	0.503269	0.305645	1.244785	0.772716	0.413307
ENSG00000176595.4	KBTBD11	0.153094	0.083242	0.073885	0.098429	0.139098	0.103792	0.018222	0.022968	0.017857	0.2817	0.315713	0.316845
ENSG00000176597.12	B3GNT5	0.976643	2.124036	1.543093	1.618696	0.833807	1.080238	1.345452	1.011154	1.549269	1.423912	1.237072	1.25692
ENSG00000176601.14	MAP3K19	0	0	0.029702	0.008641	0.006429	0.005861	0.009293	0.034169	0.008145	0.009982	0.025282	0.035923
ENSG00000176605.9	LINC02914	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176619.13	LMNB2	105.482667	83.876256	79.898555	92.652621	115.715439	111.47687	93.152377	97.040481	90.239507	93.990626	72.565568	82.909809
ENSG00000176623.12	RMDN1	12.987368	19.245591	20.231891	17.604268	11.670313	11.641698	16.055142	14.972531	17.43132	13.987447	14.145455	14.815364
ENSG00000176624.12	MEX3C	16.433883	14.043651	13.542713	13.939525	15.64908	16.268869	13.642236	13.062028	13.975678	17.579023	20.736938	17.507889
ENSG00000176635.18	HORMAD2	0	0	0	0	0	0	0	0	0	0	0.016652	0
ENSG00000176641.11	RNF152	0.07896	0.169854	0.164226	0.160714	0.086431	0.050695	0.074905	0.087014	0.062098	0.081845	0.095824	0.124925
ENSG00000176654.13	NANOGP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176658.17	MYO1D	0.570173	1.125454	1.224584	1.239973	0.331139	0.455233	0.750737	0.704491	0.826212	0.62284	0.748828	0.661183
ENSG00000176659.11	LINC02910	0	0	0	0	0	0	0	0	0	0	0	0
